order_id,supplier_id,product_id,order_date,quantity,expected_delivery,order_status
2507,16,90,2026-04-10,294,2026-04-15,Shipped
2508,10,88,2025-02-25,276,2025-03-09,Shipped
2509,6,111,2025-04-29,35,2025-05-04,Pending
2510,15,108,2026-02-27,211,2026-03-13,Confirmed
2511,2,116,2024-11-14,258,2024-11-18,Pending
2512,20,29,2025-03-08,250,2025-03-22,Confirmed
2513,3,9,2026-07-13,180,2026-07-24,Pending
2514,18,127,2026-02-13,276,2026-02-28,Cancelled
2515,7,42,2025-10-24,20,2025-10-26,Shipped
2516,2,47,2025-12-01,199,2025-12-08,Delivered
2517,11,147,2026-06-08,34,2026-06-19,Cancelled
2518,1,143,2025-04-08,87,2025-04-20,Cancelled
2519,8,120,2024-12-09,283,2024-12-17,Cancelled
2520,11,105,2025-06-14,135,2025-06-22,Pending
2521,19,4,2025-08-20,123,2025-08-22,Delivered
2522,6,55,2026-01-22,87,2026-01-26,Confirmed
2523,17,67,2024-07-29,148,2024-08-10,Shipped
2524,18,137,2025-10-07,281,2025-10-19,Confirmed
2525,13,148,2024-07-25,214,2024-07-30,Delivered
2526,17,122,2025-08-11,174,2025-08-21,Shipped
2527,11,132,2026-04-07,123,2026-04-09,Cancelled
2528,6,32,2025-04-06,19,2025-04-16,Shipped
2529,6,79,2026-06-11,131,2026-06-13,Cancelled
2530,6,109,2025-09-27,154,2025-10-11,Cancelled
2531,16,82,2026-01-21,290,2026-01-27,Cancelled
2532,16,69,2026-04-08,54,2026-04-16,Cancelled
2533,18,104,2025-04-30,273,2025-05-09,Pending
2534,16,112,2024-12-09,193,2024-12-13,Delivered
2535,14,40,2026-03-12,77,2026-03-19,Confirmed
2536,15,13,2025-01-19,26,2025-01-27,Shipped
2537,11,1,2025-06-23,27,2025-06-27,Shipped
2538,11,148,2026-02-28,244,2026-03-09,Cancelled
2539,1,54,2026-01-16,42,2026-01-31,Cancelled
2540,19,82,2024-07-16,182,2024-07-28,Cancelled
2541,9,42,2025-11-04,173,2025-11-15,Pending
2542,12,84,2026-02-23,247,2026-03-04,Pending
2543,8,8,2026-04-06,68,2026-04-10,Confirmed
2544,19,116,2025-03-20,228,2025-03-23,Pending
2545,10,71,2024-10-20,296,2024-10-28,Delivered
2546,12,127,2026-01-14,107,2026-01-21,Pending
2547,19,146,2025-03-04,8,2025-03-19,Shipped
2548,16,62,2024-11-13,298,2024-11-27,Delivered
2549,17,147,2026-05-01,67,2026-05-05,Delivered
2550,8,107,2026-06-25,202,2026-07-10,Cancelled
2551,18,65,2025-05-30,155,2025-06-09,Pending
2552,17,112,2025-08-18,94,2025-08-27,Shipped
2553,11,87,2025-11-26,85,2025-11-30,Confirmed
2554,4,33,2025-08-27,238,2025-09-11,Cancelled
2555,8,141,2024-12-16,272,2024-12-19,Cancelled
2556,9,150,2025-12-06,177,2025-12-17,Shipped
2557,3,1,2026-02-05,223,2026-02-07,Delivered
2558,19,124,2025-11-13,154,2025-11-16,Cancelled
2559,18,146,2024-07-24,163,2024-08-04,Cancelled
2560,18,26,2024-10-26,153,2024-11-06,Pending
2561,1,45,2026-04-09,116,2026-04-12,Pending
2562,8,113,2025-04-11,254,2025-04-23,Cancelled
2563,16,134,2025-04-09,73,2025-04-18,Confirmed
2564,4,72,2025-07-21,248,2025-07-29,Delivered
2565,13,126,2026-07-07,183,2026-07-12,Pending
2566,5,136,2025-11-20,9,2025-11-26,Shipped
2567,13,59,2025-08-15,90,2025-08-21,Shipped
2568,14,139,2025-02-02,262,2025-02-17,Confirmed
2569,8,19,2025-02-06,151,2025-02-14,Confirmed
2570,12,45,2024-12-26,105,2025-01-07,Pending
2571,16,117,2024-08-01,274,2024-08-07,Shipped
2572,1,35,2025-02-08,5,2025-02-17,Delivered
2573,8,29,2026-05-16,140,2026-05-24,Shipped
2574,16,28,2026-05-26,12,2026-06-09,Confirmed
2575,8,75,2025-02-20,60,2025-03-05,Pending
2576,16,148,2025-04-04,50,2025-04-06,Shipped
2577,5,41,2025-07-01,19,2025-07-10,Cancelled
2578,7,39,2026-04-20,189,2026-04-24,Cancelled
2579,9,121,2025-06-21,127,2025-06-24,Cancelled
2580,10,46,2025-01-20,93,2025-02-04,Delivered
2581,15,14,2024-08-18,23,2024-09-02,Shipped
2582,10,96,2025-05-28,94,2025-06-06,Cancelled
2583,18,57,2024-10-02,266,2024-10-05,Pending
2584,16,116,2025-06-19,294,2025-07-04,Cancelled
2585,15,130,2025-03-09,78,2025-03-23,Confirmed
2586,9,31,2025-09-07,26,2025-09-20,Delivered
2587,1,56,2026-03-25,284,2026-04-02,Shipped
2588,7,124,2025-07-13,264,2025-07-21,Shipped
2589,11,101,2026-05-14,119,2026-05-22,Confirmed
2590,18,29,2024-09-21,205,2024-09-24,Delivered
2591,18,16,2024-11-21,114,2024-11-28,Cancelled
2592,3,131,2024-08-25,249,2024-08-27,Cancelled
2593,20,129,2026-03-22,130,2026-04-01,Delivered
2594,12,16,2025-01-28,90,2025-02-07,Pending
2595,20,133,2026-06-06,211,2026-06-12,Pending
2596,10,41,2026-01-18,35,2026-01-30,Delivered
2597,3,89,2024-11-10,22,2024-11-15,Delivered
2598,10,98,2024-10-10,293,2024-10-12,Delivered
2599,4,16,2025-09-02,8,2025-09-10,Delivered
2600,18,60,2025-11-15,206,2025-11-23,Pending
2601,11,102,2025-12-09,253,2025-12-21,Cancelled
2602,6,111,2024-10-28,63,2024-11-08,Confirmed
2603,16,48,2026-01-24,144,2026-01-30,Shipped
2604,15,61,2026-04-06,112,2026-04-21,Cancelled
2605,1,45,2025-09-12,243,2025-09-15,Cancelled
2606,11,84,2025-09-11,268,2025-09-16,Shipped
2607,11,75,2025-03-29,272,2025-04-05,Shipped
2608,9,15,2026-01-16,221,2026-01-23,Shipped
2609,12,133,2025-10-21,229,2025-11-01,Cancelled
2610,17,103,2025-11-04,217,2025-11-08,Cancelled
2611,11,130,2025-06-30,122,2025-07-11,Confirmed
2612,4,10,2026-01-31,43,2026-02-02,Pending
2613,4,132,2024-12-04,160,2024-12-08,Pending
2614,1,149,2025-12-29,243,2026-01-08,Cancelled
2615,6,106,2025-12-07,73,2025-12-11,Cancelled
2616,13,145,2025-01-29,96,2025-02-08,Delivered
2617,14,45,2024-08-16,230,2024-08-19,Delivered
2618,15,61,2025-04-11,58,2025-04-14,Shipped
2619,7,123,2024-09-22,225,2024-09-25,Delivered
2620,11,22,2025-10-21,80,2025-10-26,Delivered
2621,20,107,2026-03-19,48,2026-03-23,Confirmed
2622,8,47,2025-08-18,60,2025-08-27,Cancelled
2623,6,13,2025-02-16,224,2025-02-23,Shipped
2624,13,72,2025-01-28,253,2025-01-31,Delivered
2625,11,60,2025-07-18,85,2025-07-21,Shipped
2626,12,97,2026-01-08,243,2026-01-13,Shipped
2627,8,24,2024-07-29,105,2024-08-11,Cancelled
2628,1,62,2024-09-07,160,2024-09-10,Shipped
2629,1,36,2024-12-01,257,2024-12-09,Confirmed
2630,7,1,2026-02-10,114,2026-02-16,Delivered
2631,4,114,2026-03-17,285,2026-03-30,Shipped
2632,14,54,2026-01-28,178,2026-02-04,Shipped
2633,14,77,2026-02-16,203,2026-02-25,Confirmed
2634,9,40,2024-09-06,125,2024-09-18,Shipped
2635,7,114,2026-04-20,117,2026-04-27,Delivered
2636,3,25,2025-02-03,115,2025-02-11,Confirmed
2637,13,20,2025-07-04,141,2025-07-10,Pending
2638,3,64,2026-04-19,40,2026-05-02,Confirmed
2639,3,53,2026-02-12,114,2026-02-15,Shipped
2640,3,101,2025-11-25,104,2025-12-06,Confirmed
2641,17,147,2025-06-11,67,2025-06-26,Cancelled
2642,6,38,2025-10-23,249,2025-11-04,Cancelled
2643,6,115,2024-10-13,41,2024-10-22,Delivered
2644,8,53,2024-11-19,74,2024-12-01,Confirmed
2645,15,68,2025-05-14,143,2025-05-17,Shipped
2646,16,139,2025-05-19,29,2025-06-02,Confirmed
2647,15,67,2026-03-23,124,2026-03-26,Cancelled
2648,13,114,2025-11-21,122,2025-11-26,Confirmed
2649,8,146,2026-06-02,235,2026-06-06,Confirmed
2650,4,18,2025-06-22,26,2025-07-01,Confirmed
2651,8,62,2025-05-01,213,2025-05-05,Pending
2652,10,104,2024-07-18,193,2024-07-28,Pending
2653,5,10,2024-09-05,90,2024-09-14,Delivered
2654,9,126,2025-01-14,178,2025-01-20,Cancelled
2655,13,137,2026-04-20,258,2026-04-27,Pending
2656,5,9,2026-04-16,270,2026-05-01,Pending
2657,11,19,2024-11-05,197,2024-11-07,Confirmed
2658,13,10,2025-08-12,188,2025-08-17,Pending
2659,19,58,2024-12-17,251,2024-12-28,Confirmed
2660,8,2,2025-07-01,66,2025-07-05,Pending
2661,3,58,2025-11-26,66,2025-12-08,Delivered
2662,16,63,2025-01-29,81,2025-02-04,Pending
2663,4,95,2024-10-08,280,2024-10-14,Cancelled
2664,7,125,2026-03-19,238,2026-03-28,Confirmed
2665,13,72,2024-09-09,121,2024-09-16,Delivered
2666,18,149,2024-10-18,226,2024-10-25,Cancelled
2667,1,144,2026-04-10,250,2026-04-20,Shipped
2668,10,43,2025-03-08,276,2025-03-10,Pending
2669,10,27,2025-04-04,130,2025-04-14,Confirmed
2670,16,70,2025-10-04,228,2025-10-15,Shipped
2671,16,38,2025-02-06,88,2025-02-20,Delivered
2672,9,23,2026-03-01,32,2026-03-09,Confirmed
2673,12,142,2026-05-07,66,2026-05-21,Pending
2674,20,147,2025-04-10,194,2025-04-17,Delivered
2675,12,23,2026-04-21,163,2026-04-25,Delivered
2676,3,94,2026-03-07,232,2026-03-09,Pending
2677,14,28,2024-11-24,168,2024-12-01,Cancelled
2678,3,52,2024-10-09,36,2024-10-15,Cancelled
2679,3,111,2026-02-02,202,2026-02-07,Pending
2680,5,67,2025-04-16,236,2025-04-21,Pending
2681,13,48,2025-10-19,259,2025-10-26,Cancelled
2682,6,134,2026-05-22,170,2026-05-29,Shipped
2683,1,66,2025-11-02,199,2025-11-08,Shipped
2684,3,9,2024-12-15,285,2024-12-21,Shipped
2685,8,131,2025-03-26,242,2025-04-08,Shipped
2686,9,32,2025-05-15,256,2025-05-19,Shipped
2687,18,114,2024-12-19,202,2024-12-31,Delivered
2688,12,140,2024-10-13,168,2024-10-19,Delivered
2689,6,94,2025-09-29,195,2025-10-03,Pending
2690,17,25,2025-06-16,57,2025-06-19,Shipped
2691,10,8,2024-08-08,106,2024-08-16,Shipped
2692,6,17,2025-03-05,255,2025-03-19,Delivered
2693,1,92,2025-10-30,160,2025-11-01,Delivered
2694,20,56,2026-04-30,119,2026-05-15,Confirmed
2695,18,71,2025-01-14,199,2025-01-28,Delivered
2696,19,60,2025-07-01,205,2025-07-11,Confirmed
2697,15,133,2026-02-07,8,2026-02-19,Confirmed
2698,12,91,2025-01-17,224,2025-01-30,Shipped
2699,20,30,2025-10-22,77,2025-11-03,Confirmed
2700,9,109,2025-07-16,182,2025-07-28,Shipped
2701,10,150,2025-02-27,123,2025-03-11,Delivered
2702,4,28,2026-04-12,213,2026-04-25,Delivered
2703,6,17,2024-09-14,291,2024-09-27,Confirmed
2704,8,131,2025-06-06,8,2025-06-19,Confirmed
2705,19,141,2026-02-14,145,2026-02-25,Shipped
2706,17,83,2025-04-06,25,2025-04-09,Confirmed
2707,14,133,2024-12-02,109,2024-12-08,Cancelled
2708,14,48,2025-11-21,231,2025-11-23,Cancelled
2709,12,24,2026-02-11,61,2026-02-18,Confirmed
2710,11,98,2024-09-23,246,2024-09-30,Pending
2711,20,91,2026-02-16,137,2026-02-22,Delivered
2712,1,59,2025-06-10,223,2025-06-18,Pending
2713,3,5,2024-08-25,276,2024-09-03,Cancelled
2714,2,146,2025-06-11,186,2025-06-16,Delivered
2715,19,87,2024-09-28,110,2024-10-07,Delivered
2716,20,111,2026-06-19,203,2026-06-23,Cancelled
2717,2,42,2026-03-01,163,2026-03-14,Pending
2718,7,93,2025-04-07,79,2025-04-21,Confirmed
2719,3,83,2024-09-06,150,2024-09-14,Cancelled
2720,12,139,2025-06-10,53,2025-06-22,Pending
2721,15,11,2025-04-27,162,2025-05-04,Pending
2722,10,73,2026-02-02,194,2026-02-15,Shipped
2723,10,100,2024-09-23,208,2024-10-06,Confirmed
2724,8,75,2024-09-16,181,2024-09-30,Confirmed
2725,18,138,2025-02-23,78,2025-03-10,Shipped
2726,9,30,2026-01-31,144,2026-02-02,Confirmed
2727,3,70,2025-04-19,147,2025-04-21,Delivered
2728,12,110,2025-12-10,65,2025-12-25,Cancelled
2729,15,102,2024-11-15,147,2024-11-25,Cancelled
2730,3,122,2025-02-01,31,2025-02-08,Pending
2731,13,31,2024-08-15,277,2024-08-30,Confirmed
2732,11,136,2024-11-28,6,2024-12-11,Confirmed
2733,8,27,2025-11-08,46,2025-11-17,Confirmed
2734,2,143,2025-10-17,203,2025-11-01,Pending
2735,1,69,2026-01-28,152,2026-02-06,Confirmed
2736,19,8,2026-04-25,248,2026-05-05,Cancelled
2737,3,69,2025-10-17,286,2025-10-31,Cancelled
2738,19,86,2024-08-10,194,2024-08-20,Cancelled
2739,18,86,2025-03-27,138,2025-03-29,Cancelled
2740,14,74,2026-06-20,27,2026-07-05,Pending
2741,12,121,2025-01-12,132,2025-01-15,Cancelled
2742,13,132,2025-07-18,190,2025-07-21,Confirmed
2743,11,119,2025-05-08,148,2025-05-18,Pending
2744,19,119,2026-06-23,128,2026-07-04,Delivered
2745,10,120,2026-05-03,47,2026-05-10,Pending
2746,2,131,2025-11-28,199,2025-12-09,Cancelled
2747,15,136,2024-09-20,131,2024-09-23,Pending
2748,20,53,2026-06-06,228,2026-06-17,Cancelled
2749,13,73,2026-02-14,235,2026-02-22,Pending
2750,3,31,2026-05-06,59,2026-05-17,Confirmed
2751,3,118,2026-02-25,179,2026-02-28,Confirmed
2752,4,84,2026-02-15,202,2026-02-28,Confirmed
2753,9,93,2026-04-07,294,2026-04-09,Pending
2754,9,122,2025-03-28,146,2025-04-09,Delivered
2755,20,97,2025-10-15,167,2025-10-17,Delivered
2756,16,57,2025-05-12,171,2025-05-27,Confirmed
2757,17,135,2025-08-12,194,2025-08-27,Pending
2758,3,54,2025-08-27,192,2025-09-01,Pending
2759,5,1,2025-05-28,50,2025-06-03,Delivered
2760,16,131,2025-05-09,290,2025-05-12,Shipped
2761,16,57,2025-10-27,198,2025-11-04,Delivered
2762,11,92,2025-12-23,277,2025-12-25,Delivered
2763,18,87,2025-07-16,47,2025-07-18,Pending
2764,5,47,2026-02-21,19,2026-03-08,Confirmed
2765,16,91,2026-01-11,127,2026-01-22,Confirmed
2766,9,59,2024-07-22,160,2024-07-26,Cancelled
2767,20,123,2024-09-16,275,2024-09-25,Pending
2768,14,115,2025-11-20,46,2025-12-04,Confirmed
2769,7,4,2025-05-07,44,2025-05-16,Pending
2770,9,75,2026-03-29,143,2026-03-31,Shipped
2771,19,15,2025-05-10,70,2025-05-13,Delivered
2772,9,82,2026-06-30,145,2026-07-09,Delivered
2773,3,135,2025-09-13,145,2025-09-19,Cancelled
2774,10,86,2026-01-14,143,2026-01-18,Confirmed
2775,15,116,2025-03-26,166,2025-04-09,Confirmed
2776,7,81,2026-04-07,145,2026-04-09,Shipped
2777,12,83,2024-12-02,166,2024-12-16,Shipped
2778,6,104,2024-09-29,31,2024-10-10,Pending
2779,20,93,2025-08-08,292,2025-08-13,Cancelled
2780,10,129,2025-07-31,56,2025-08-10,Delivered
2781,17,134,2025-08-27,35,2025-09-10,Delivered
2782,12,41,2026-01-18,145,2026-01-21,Pending
2783,17,68,2025-04-13,272,2025-04-16,Confirmed
2784,20,110,2025-02-26,181,2025-03-02,Pending
2785,11,143,2024-11-06,17,2024-11-12,Shipped
2786,6,103,2026-06-14,78,2026-06-29,Pending
2787,14,20,2025-04-10,260,2025-04-22,Confirmed
2788,4,84,2024-10-19,138,2024-10-24,Pending
2789,5,88,2024-10-05,214,2024-10-08,Delivered
2790,16,115,2026-01-24,256,2026-01-30,Delivered
2791,6,134,2025-06-16,152,2025-06-22,Cancelled
2792,5,122,2024-08-04,192,2024-08-09,Confirmed
2793,13,55,2025-09-26,98,2025-10-09,Delivered
2794,7,60,2024-12-11,5,2024-12-13,Delivered
2795,18,16,2025-08-08,17,2025-08-23,Confirmed
2796,20,71,2025-12-19,239,2025-12-24,Shipped
2797,12,120,2026-01-26,37,2026-02-10,Shipped
2798,12,59,2025-06-30,157,2025-07-10,Confirmed
2799,17,4,2026-05-05,102,2026-05-08,Confirmed
2800,4,24,2026-02-04,26,2026-02-09,Shipped
2801,11,16,2025-04-02,112,2025-04-08,Cancelled
2802,16,17,2025-05-23,86,2025-06-06,Pending
2803,14,139,2025-07-19,107,2025-07-22,Confirmed
2804,15,109,2024-10-30,38,2024-11-11,Confirmed
2805,8,48,2026-07-13,137,2026-07-22,Delivered
2806,3,72,2024-10-28,229,2024-11-07,Confirmed
2807,12,107,2026-07-12,85,2026-07-19,Delivered
2808,6,8,2025-06-15,106,2025-06-28,Cancelled
2809,9,72,2025-03-26,90,2025-04-03,Shipped
2810,20,36,2025-09-03,165,2025-09-11,Pending
2811,8,70,2026-03-09,202,2026-03-22,Cancelled
2812,12,105,2024-09-12,72,2024-09-20,Cancelled
2813,3,9,2025-11-17,122,2025-11-21,Pending
2814,17,44,2025-06-02,278,2025-06-04,Delivered
2815,11,53,2024-10-12,286,2024-10-27,Shipped
2816,8,142,2025-06-21,257,2025-07-01,Delivered
2817,12,87,2025-03-24,90,2025-03-31,Delivered
2818,17,43,2025-08-16,215,2025-08-25,Shipped
2819,12,112,2025-02-16,62,2025-02-28,Confirmed
2820,15,5,2025-09-04,106,2025-09-17,Cancelled
2821,8,76,2026-03-24,175,2026-04-05,Delivered
2822,10,44,2025-02-14,241,2025-02-27,Cancelled
2823,18,101,2025-10-22,43,2025-10-30,Cancelled
2824,9,56,2025-06-01,183,2025-06-13,Confirmed
2825,11,109,2025-02-08,95,2025-02-16,Pending
2826,2,38,2025-11-12,161,2025-11-16,Shipped
2827,11,88,2026-04-29,111,2026-05-05,Cancelled
2828,3,127,2025-09-20,157,2025-09-23,Cancelled
2829,8,26,2026-02-19,91,2026-03-06,Cancelled
2830,20,99,2025-05-14,224,2025-05-27,Pending
2831,1,110,2025-03-29,125,2025-04-12,Cancelled
2832,9,68,2026-05-28,37,2026-06-08,Pending
2833,3,134,2026-03-30,66,2026-04-07,Shipped
2834,6,6,2025-07-24,256,2025-08-01,Cancelled
2835,6,145,2025-05-29,54,2025-06-09,Shipped
2836,5,38,2025-07-26,49,2025-07-30,Cancelled
2837,20,46,2026-05-06,95,2026-05-19,Pending
2838,2,79,2025-02-10,145,2025-02-20,Shipped
2839,14,3,2025-10-10,177,2025-10-22,Shipped
2840,6,118,2025-05-02,179,2025-05-07,Cancelled
2841,3,18,2025-08-24,230,2025-08-30,Confirmed
2842,10,66,2026-06-07,141,2026-06-14,Shipped
2843,13,43,2026-06-16,69,2026-06-28,Confirmed
2844,6,143,2025-04-23,224,2025-05-02,Pending
2845,6,125,2026-02-22,197,2026-03-09,Delivered
2846,13,142,2024-07-22,260,2024-07-25,Delivered
2847,10,28,2026-04-09,239,2026-04-23,Cancelled
2848,20,125,2025-03-23,283,2025-03-29,Delivered
2849,20,124,2024-11-19,238,2024-12-01,Confirmed
2850,16,19,2024-10-06,82,2024-10-09,Cancelled
2851,11,3,2025-01-17,245,2025-01-22,Confirmed
2852,20,61,2026-03-08,247,2026-03-23,Confirmed
2853,14,136,2025-11-28,49,2025-12-13,Cancelled
2854,12,57,2025-03-31,214,2025-04-07,Delivered
2855,18,94,2025-01-01,270,2025-01-06,Pending
2856,12,9,2026-06-08,260,2026-06-17,Confirmed
2857,9,58,2024-12-24,115,2025-01-06,Confirmed
2858,8,41,2026-05-21,286,2026-05-23,Delivered
2859,11,76,2026-05-06,18,2026-05-09,Shipped
2860,12,67,2025-07-23,181,2025-08-06,Shipped
2861,14,44,2025-04-24,18,2025-05-06,Confirmed
2862,13,20,2026-03-25,43,2026-04-02,Pending
2863,17,108,2025-06-19,169,2025-06-28,Confirmed
2864,8,137,2026-01-18,202,2026-01-26,Pending
2865,16,11,2025-04-04,48,2025-04-19,Cancelled
2866,13,24,2025-08-16,137,2025-08-28,Delivered
2867,6,89,2024-12-28,250,2025-01-07,Confirmed
2868,2,2,2025-09-28,156,2025-10-06,Pending
2869,7,13,2026-06-24,111,2026-07-08,Cancelled
2870,19,66,2024-07-16,263,2024-07-28,Delivered
2871,12,144,2026-02-01,256,2026-02-04,Shipped
2872,9,93,2024-08-10,197,2024-08-22,Shipped
2873,1,19,2025-09-07,163,2025-09-11,Shipped
2874,2,34,2024-12-22,61,2024-12-24,Pending
2875,14,36,2024-11-01,83,2024-11-14,Pending
2876,20,134,2025-09-16,100,2025-10-01,Delivered
2877,3,62,2026-06-06,279,2026-06-15,Delivered
2878,20,150,2025-06-12,120,2025-06-21,Pending
2879,3,73,2025-01-27,57,2025-02-04,Shipped
2880,20,16,2026-06-29,34,2026-07-06,Pending
2881,9,39,2026-05-10,249,2026-05-23,Pending
2882,14,13,2026-04-28,44,2026-05-02,Pending
2883,17,120,2024-11-15,30,2024-11-20,Confirmed
2884,2,4,2025-09-09,297,2025-09-21,Confirmed
2885,15,119,2026-06-04,34,2026-06-10,Pending
2886,17,84,2025-09-14,184,2025-09-28,Cancelled
2887,1,25,2025-09-13,230,2025-09-27,Delivered
2888,17,22,2025-04-18,182,2025-04-26,Shipped
2889,16,135,2024-12-06,23,2024-12-11,Confirmed
2890,12,94,2026-07-11,277,2026-07-21,Confirmed
2891,18,78,2025-07-20,63,2025-07-23,Shipped
2892,19,102,2025-11-11,51,2025-11-13,Shipped
2893,2,65,2025-08-05,87,2025-08-15,Delivered
2894,2,137,2026-06-06,117,2026-06-21,Delivered
2895,16,3,2026-06-09,219,2026-06-24,Confirmed
2896,12,65,2025-08-14,153,2025-08-29,Delivered
2897,2,28,2026-01-05,201,2026-01-10,Pending
2898,15,82,2026-04-29,300,2026-05-13,Confirmed
2899,10,117,2024-10-07,122,2024-10-20,Delivered
2900,13,20,2025-09-25,105,2025-10-05,Confirmed
2901,9,109,2024-12-30,247,2025-01-07,Shipped
2902,11,61,2024-12-02,164,2024-12-16,Cancelled
2903,13,127,2024-10-15,72,2024-10-24,Delivered
2904,17,98,2025-03-25,221,2025-03-28,Pending
2905,18,101,2024-11-07,12,2024-11-22,Confirmed
2906,9,77,2025-06-21,11,2025-06-23,Pending
2907,2,127,2025-01-23,120,2025-01-31,Delivered
2908,20,50,2026-07-03,21,2026-07-17,Pending
2909,17,56,2026-03-07,208,2026-03-18,Delivered
2910,14,116,2026-06-16,210,2026-06-21,Cancelled
2911,10,119,2025-08-21,291,2025-08-31,Cancelled
2912,10,108,2025-07-15,233,2025-07-22,Shipped
2913,3,120,2025-08-16,199,2025-08-18,Pending
2914,15,72,2025-04-27,42,2025-05-08,Cancelled
2915,16,21,2026-05-09,66,2026-05-14,Confirmed
2916,11,144,2025-09-11,149,2025-09-25,Pending
2917,8,8,2026-07-01,40,2026-07-03,Cancelled
2918,5,21,2025-09-09,198,2025-09-18,Shipped
2919,12,121,2026-03-02,274,2026-03-10,Pending
2920,7,84,2026-06-10,157,2026-06-22,Delivered
2921,3,62,2025-11-24,257,2025-12-08,Confirmed
2922,4,99,2025-06-23,296,2025-06-27,Pending
2923,8,42,2026-07-11,178,2026-07-13,Confirmed
2924,14,99,2025-04-21,285,2025-04-26,Delivered
2925,12,25,2024-09-04,261,2024-09-15,Cancelled
2926,17,97,2025-12-02,47,2025-12-12,Confirmed
2927,17,83,2025-06-08,44,2025-06-19,Delivered
2928,4,138,2026-01-11,280,2026-01-16,Shipped
2929,12,149,2026-03-06,177,2026-03-15,Pending
2930,8,126,2025-09-17,88,2025-09-22,Delivered
2931,10,86,2025-04-06,104,2025-04-17,Delivered
2932,10,102,2026-05-06,92,2026-05-19,Delivered
2933,12,77,2025-10-04,280,2025-10-16,Cancelled
2934,4,56,2026-05-02,47,2026-05-15,Pending
2935,6,18,2024-12-25,99,2025-01-03,Cancelled
2936,4,98,2025-02-13,288,2025-02-17,Cancelled
2937,18,80,2025-12-31,71,2026-01-05,Delivered
2938,17,91,2025-12-21,74,2026-01-04,Cancelled
2939,1,81,2025-12-02,145,2025-12-15,Pending
2940,19,84,2026-03-08,126,2026-03-23,Shipped
2941,17,112,2025-04-14,33,2025-04-22,Confirmed
2942,16,46,2026-01-23,297,2026-01-26,Shipped
2943,6,51,2025-05-26,75,2025-06-04,Shipped
2944,10,131,2026-01-08,245,2026-01-13,Pending
2945,2,89,2025-03-17,87,2025-03-31,Pending
2946,11,108,2025-07-08,146,2025-07-21,Shipped
2947,16,134,2026-07-12,13,2026-07-19,Pending
2948,11,26,2025-11-02,62,2025-11-10,Pending
2949,9,145,2025-03-15,79,2025-03-28,Cancelled
2950,16,98,2024-12-15,267,2024-12-28,Pending
2951,15,134,2024-12-04,19,2024-12-14,Delivered
2952,7,51,2026-06-04,98,2026-06-19,Delivered
2953,4,91,2025-01-12,207,2025-01-22,Confirmed
2954,12,85,2026-03-16,109,2026-03-18,Delivered
2955,5,109,2025-10-15,201,2025-10-25,Delivered
2956,10,6,2025-11-04,48,2025-11-13,Delivered
2957,1,48,2025-01-15,5,2025-01-28,Delivered
2958,3,118,2025-12-10,94,2025-12-20,Cancelled
2959,7,86,2025-01-21,251,2025-01-26,Cancelled
2960,7,145,2025-12-10,54,2025-12-15,Pending
2961,6,58,2025-06-23,155,2025-07-07,Delivered
2962,5,139,2024-10-07,33,2024-10-12,Delivered
2963,9,68,2026-03-27,237,2026-04-04,Delivered
2964,8,116,2024-12-11,36,2024-12-24,Shipped
2965,11,104,2026-02-25,278,2026-03-02,Pending
2966,19,105,2026-01-16,168,2026-01-27,Pending
2967,16,70,2025-01-05,244,2025-01-07,Delivered
2968,14,58,2026-01-21,117,2026-01-23,Confirmed
2969,13,99,2025-08-21,169,2025-08-24,Pending
2970,19,109,2024-10-11,170,2024-10-18,Shipped
2971,2,30,2025-06-17,73,2025-06-21,Delivered
2972,4,95,2025-10-16,240,2025-10-25,Delivered
2973,5,35,2025-12-06,80,2025-12-18,Shipped
2974,18,93,2026-07-02,132,2026-07-05,Cancelled
2975,14,86,2025-09-06,152,2025-09-20,Pending
2976,18,132,2025-09-07,49,2025-09-18,Cancelled
2977,7,39,2026-03-24,37,2026-03-28,Delivered
2978,17,46,2025-08-02,250,2025-08-07,Pending
2979,9,28,2025-01-27,26,2025-01-30,Pending
2980,9,2,2025-12-04,189,2025-12-16,Confirmed
2981,16,143,2024-10-18,11,2024-10-27,Cancelled
2982,15,68,2025-06-25,93,2025-06-30,Cancelled
2983,9,93,2026-03-18,296,2026-03-25,Cancelled
2984,3,127,2026-06-14,183,2026-06-28,Confirmed
2985,17,107,2026-06-02,58,2026-06-07,Delivered
2986,9,11,2025-03-22,202,2025-03-26,Confirmed
2987,18,101,2025-12-14,114,2025-12-23,Shipped
2988,11,141,2026-04-07,59,2026-04-13,Shipped
2989,5,116,2025-04-22,49,2025-04-29,Pending
2990,16,100,2026-05-01,46,2026-05-11,Delivered
2991,5,140,2024-11-06,295,2024-11-11,Confirmed
2992,15,53,2024-09-29,253,2024-10-12,Pending
2993,14,29,2026-04-21,295,2026-05-02,Delivered
2994,18,127,2024-12-01,273,2024-12-14,Confirmed
2995,9,66,2024-07-21,62,2024-07-25,Cancelled
2996,1,33,2026-05-05,171,2026-05-08,Pending
2997,20,23,2025-08-01,238,2025-08-05,Delivered
2998,13,128,2025-03-15,102,2025-03-22,Cancelled
2999,9,107,2025-07-23,52,2025-07-25,Cancelled
3000,14,112,2024-09-09,169,2024-09-18,Delivered
3001,3,96,2025-12-24,230,2025-12-26,Cancelled
